CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
13192,37,Female,42,8,0,16,Standard,Monthly,415,15,1
13193,65,Female,21,28,1,11,Basic,Annual,284,26,1
13194,25,Male,13,25,2,12,Premium,Monthly,858,20,1
13195,35,Male,49,13,6,30,Standard,Monthly,910,27,1
13196,19,Male,8,10,0,7,Standard,Annual,568,6,0
13197,28,Male,47,14,6,30,Basic,Monthly,885,18,1
13198,21,Male,50,23,3,28,Basic,Monthly,909,19,1
13199,56,Female,18,1,0,22,Standard,Annual,633,17,1
13200,59,Female,23,18,3,24,Premium,Quarterly,774,1,1
13201,48,Female,24,26,3,12,Standard,Annual,616,3,0
13202,24,Female,48,22,5,10,Premium,Monthly,865,2,1
13203,59,Female,41,2,7,0,Premium,Annual,706,3,1
13204,36,Male,47,10,0,6,Standard,Quarterly,822,25,0
13205,56,Male,26,9,2,0,Standard,Quarterly,841,19,1
13206,25,Female,30,27,2,17,Standard,Annual,563,26,1
13207,54,Male,14,19,0,20,Standard,Quarterly,163,9,1
13208,38,Male,3,12,2,29,Basic,Monthly,806,21,1
13209,41,Female,34,2,7,26,Standard,Monthly,870,28,1
13210,29,Female,50,21,5,16,Premium,Monthly,458,12,1
13211,18,Female,42,7,2,9,Standard,Annual,579,8,1
13212,50,Female,20,5,2,9,Premium,Annual,270,26,1
13213,51,Female,19,21,4,14,Standard,Annual,466,3,1
13214,37,Female,46,25,4,0,Premium,Quarterly,328,17,1
13215,47,Female,37,24,5,7,Standard,Quarterly,597,12,1
13216,25,Male,4,3,5,8,Premium,Quarterly,566,7,1
13217,42,Male,27,15,0,30,Premium,Annual,693,29,1
13218,57,Male,43,25,4,18,Standard,Annual,133,16,1
13219,40,Female,15,14,4,26,Standard,Quarterly,827,14,1
13220,47,Male,27,20,0,18,Standard,Annual,134,18,1
13221,56,Male,14,28,3,10,Standard,Quarterly,818,13,1
13222,40,Female,2,26,5,11,Basic,Quarterly,444,3,1
13223,59,Male,53,30,10,27,Premium,Quarterly,302,10,1
13224,30,Female,27,27,8,8,Premium,Quarterly,292,1,1
13225,65,Male,59,8,10,5,Premium,Monthly,442,16,1
13226,56,Male,36,8,4,16,Basic,Monthly,175,22,1
13227,41,Female,54,7,6,4,Basic,Annual,210,10,1
13228,20,Male,21,12,7,23,Premium,Annual,829,28,1
13229,35,Female,44,1,10,14,Premium,Annual,637,13,1
13230,25,Female,30,17,1,12,Basic,Annual,150,25,1
13231,44,Male,7,14,6,25,Basic,Monthly,727,23,1
13232,37,Male,15,18,0,19,Standard,Monthly,368,24,1
13233,33,Female,27,17,3,24,Standard,Monthly,641,21,1
13234,31,Male,10,11,9,1,Premium,Monthly,796,14,1
13235,53,Male,23,5,10,24,Basic,Monthly,485,4,1
13236,43,Male,10,29,6,25,Standard,Annual,571,18,1
13237,31,Male,37,11,2,8,Basic,Annual,979,18,0
13238,21,Male,50,30,8,7,Standard,Quarterly,113,8,1
13239,37,Male,27,3,7,0,Premium,Monthly,360,11,1
13240,35,Female,44,29,7,14,Standard,Monthly,743,16,1
13241,18,Male,14,17,4,16,Basic,Monthly,590,11,1
13242,27,Male,9,19,10,29,Basic,Quarterly,817,8,1
13243,37,Male,16,19,6,21,Basic,Annual,622,10,1
13244,53,Female,19,11,1,4,Basic,Quarterly,613,11,1
13245,34,Female,28,15,4,30,Premium,Monthly,291,17,1
13246,55,Female,32,29,2,23,Basic,Monthly,452,18,1
13247,61,Male,39,27,10,23,Basic,Quarterly,858,10,1
13248,58,Female,48,24,10,19,Premium,Monthly,651,18,1
13249,26,Female,51,2,7,21,Basic,Annual,813,15,1
13250,59,Male,12,19,6,20,Basic,Annual,669,25,1
13251,42,Female,23,10,1,4,Premium,Quarterly,967,16,1
13252,31,Male,47,12,7,17,Basic,Monthly,663,25,1
13253,28,Female,60,1,2,29,Basic,Quarterly,573,30,1
13254,53,Male,44,22,8,11,Premium,Monthly,353,30,1
13255,53,Male,9,9,10,12,Standard,Monthly,626,8,1
13256,38,Male,31,14,1,14,Premium,Annual,943,11,0
13257,48,Male,13,25,7,0,Basic,Monthly,885,23,1
13258,37,Male,4,27,0,6,Standard,Annual,368,28,1
13259,64,Female,4,19,8,20,Standard,Monthly,561,25,1
13260,22,Male,49,4,2,11,Premium,Annual,896,18,0
13261,32,Male,34,14,2,21,Premium,Annual,159,4,1
13262,57,Male,26,13,5,26,Basic,Monthly,784,17,1
13263,44,Male,28,5,5,23,Basic,Monthly,582,12,1
13264,42,Male,54,19,8,19,Premium,Monthly,944,16,1
13265,46,Female,60,7,6,7,Standard,Annual,737,14,1
13266,60,Male,4,20,8,6,Premium,Annual,400,15,1
13267,58,Female,10,17,9,0,Premium,Annual,912,10,1
13268,28,Male,21,18,2,25,Premium,Annual,507,5,1
13269,51,Male,48,14,9,13,Standard,Annual,435,11,1
13270,45,Male,36,19,4,7,Premium,Annual,791,19,0
13271,63,Female,33,16,1,22,Premium,Monthly,994,23,1
13272,55,Male,20,14,3,26,Basic,Annual,659,6,1
13273,29,Male,34,17,7,22,Standard,Quarterly,903,25,1
13274,53,Female,18,3,5,6,Basic,Annual,674,19,1
13275,38,Female,2,14,2,0,Premium,Annual,171,19,1
13276,64,Female,53,12,8,13,Standard,Annual,265,15,1
13277,54,Male,35,23,8,0,Premium,Annual,181,18,1
13278,37,Male,7,1,10,3,Basic,Monthly,538,17,1
13279,59,Male,32,11,1,24,Standard,Monthly,517,29,1
13280,40,Male,8,5,2,25,Premium,Annual,483,28,1
13281,21,Male,45,8,8,12,Premium,Quarterly,768,5,1
13282,34,Male,1,17,1,6,Standard,Monthly,334,9,1
13283,56,Male,38,1,3,29,Standard,Quarterly,607,14,1
13284,31,Female,19,12,3,27,Premium,Annual,120,15,1
13285,58,Female,29,16,10,17,Basic,Monthly,541,22,1
13286,29,Male,18,24,2,22,Basic,Quarterly,922,6,1
13287,26,Male,25,19,6,18,Premium,Quarterly,848,30,1
13288,25,Female,5,25,4,9,Standard,Quarterly,384,30,1
13289,45,Male,49,18,0,13,Basic,Quarterly,842,7,0
13290,28,Female,43,3,1,2,Standard,Quarterly,597,5,0
13291,37,Female,1,14,9,5,Premium,Annual,974,22,1
13292,41,Male,9,2,3,5,Standard,Annual,440,25,1
13293,24,Male,33,16,1,0,Premium,Annual,210,15,1
13294,55,Male,7,1,8,30,Basic,Quarterly,293,27,1
13295,57,Female,14,12,3,8,Basic,Monthly,547,9,1
13296,64,Male,8,16,5,6,Premium,Quarterly,995,23,1
13297,60,Female,7,21,4,26,Premium,Quarterly,285,24,1
13298,33,Female,21,26,10,30,Premium,Quarterly,587,28,1
13299,29,Male,25,24,10,13,Standard,Quarterly,774,6,1
13300,44,Female,6,17,6,16,Premium,Monthly,277,3,1
13301,47,Female,18,19,0,17,Basic,Monthly,304,12,1
13302,64,Female,58,12,6,22,Standard,Monthly,593,29,1
13303,31,Female,44,27,3,1,Basic,Quarterly,900,20,1
13304,43,Female,58,12,2,25,Standard,Annual,414,17,1
13305,49,Female,34,11,7,24,Basic,Annual,315,18,1
13306,61,Male,1,24,9,6,Standard,Annual,892,12,1
13307,43,Male,24,30,2,5,Premium,Monthly,635,26,1
13308,62,Male,31,26,0,19,Standard,Monthly,448,2,1
13309,20,Male,11,19,6,23,Standard,Monthly,115,13,1
13310,54,Female,11,5,10,10,Basic,Monthly,171,7,1
13311,60,Female,16,17,4,1,Basic,Monthly,757,23,1
13312,54,Female,11,8,0,26,Basic,Annual,703,29,1
13313,49,Female,48,30,9,7,Premium,Annual,487,15,1
13314,36,Female,36,14,1,10,Basic,Quarterly,889,24,1
13315,45,Female,22,4,0,2,Premium,Monthly,179,11,1
13316,31,Female,14,9,7,13,Basic,Annual,137,26,1
13317,57,Male,27,11,4,0,Basic,Quarterly,313,10,1
13318,63,Male,2,27,4,28,Basic,Quarterly,553,28,1
13319,48,Male,31,1,5,29,Premium,Quarterly,731,12,1
13320,53,Female,55,4,9,25,Basic,Quarterly,286,25,1
13321,27,Female,20,27,0,20,Standard,Quarterly,113,8,1
13322,65,Female,37,29,10,25,Standard,Monthly,884,4,1
13323,51,Female,15,30,5,29,Standard,Quarterly,481,22,1
13324,55,Female,56,4,1,2,Premium,Monthly,663,16,1
13325,49,Female,39,29,4,11,Premium,Quarterly,742,14,0
13326,61,Female,13,17,10,16,Premium,Quarterly,282,28,1
13327,63,Male,2,8,6,2,Basic,Monthly,204,4,1
13328,20,Female,51,20,5,10,Premium,Monthly,132,22,1
13329,22,Male,52,6,1,4,Standard,Annual,704,17,0
13330,54,Female,59,3,9,17,Premium,Quarterly,143,21,1
13331,56,Female,20,13,9,15,Basic,Monthly,415,12,1
13332,20,Female,10,8,7,3,Standard,Annual,392,9,1
13333,29,Female,45,18,6,24,Premium,Monthly,640,8,1
13334,40,Male,27,24,5,12,Basic,Annual,388,17,1
13335,27,Female,38,28,6,0,Premium,Quarterly,411,29,1
13336,44,Male,31,10,10,19,Basic,Annual,469,16,1
13337,42,Male,6,27,2,17,Standard,Annual,438,21,1
13338,51,Female,19,14,6,8,Premium,Monthly,236,12,1
13339,28,Female,9,25,5,9,Premium,Monthly,375,9,1
13340,64,Male,7,5,10,26,Standard,Annual,396,23,1
13341,39,Male,15,22,6,16,Premium,Monthly,697,3,1
13342,53,Female,23,2,9,4,Basic,Monthly,851,15,1
13343,18,Female,29,16,6,0,Basic,Monthly,731,14,1
13344,24,Female,6,26,6,23,Premium,Annual,385,8,1
13345,63,Female,8,28,4,27,Basic,Annual,200,21,1
13346,63,Female,5,24,7,19,Standard,Annual,784,16,1
13347,36,Female,41,12,4,2,Standard,Quarterly,917,30,1
13348,27,Male,29,13,6,19,Premium,Monthly,133,5,1
13349,64,Male,52,30,3,20,Standard,Quarterly,627,1,1
13350,54,Female,60,1,0,29,Standard,Annual,407,26,1
13351,40,Male,20,26,2,3,Standard,Monthly,712,23,1
13352,65,Male,38,14,1,11,Premium,Monthly,267,28,1
13353,53,Male,4,4,0,14,Premium,Quarterly,316,6,1
13354,41,Female,29,29,5,28,Standard,Annual,173,14,1
13355,37,Male,5,21,2,9,Standard,Monthly,536,1,1
13356,54,Male,55,12,5,9,Standard,Annual,429,24,1
13357,56,Male,49,4,8,5,Standard,Monthly,467,26,1
13358,56,Female,32,25,10,30,Basic,Annual,747,23,1
13359,28,Male,14,2,7,20,Basic,Quarterly,115,7,1
13360,53,Female,20,13,5,24,Premium,Annual,862,15,1
13361,34,Male,18,14,3,30,Basic,Quarterly,190,21,1
13362,28,Male,30,6,8,1,Basic,Monthly,366,11,1
13363,35,Female,59,8,4,22,Basic,Monthly,323,20,1
13364,38,Male,7,15,9,1,Standard,Quarterly,468,15,1
13365,19,Female,49,30,7,29,Premium,Annual,471,24,1
13366,31,Male,54,28,5,7,Standard,Annual,618,1,1
13367,63,Female,3,11,2,27,Basic,Monthly,790,15,1
13368,23,Male,58,14,5,13,Premium,Quarterly,963,22,1
13369,34,Male,6,15,8,28,Standard,Quarterly,149,19,1
13370,25,Female,49,27,0,23,Premium,Monthly,997,26,1
13371,22,Female,5,7,7,0,Standard,Quarterly,771,2,1
13372,31,Male,37,7,6,7,Premium,Monthly,751,24,1
13373,40,Male,60,4,0,19,Standard,Annual,955,23,0
13374,27,Female,48,22,3,20,Standard,Monthly,360,23,1
13375,29,Male,43,5,2,21,Basic,Annual,695,21,1
13376,49,Female,22,28,0,21,Standard,Monthly,585,26,1
13377,60,Male,31,13,2,25,Basic,Annual,971,16,1
13378,49,Male,35,22,10,3,Standard,Annual,174,3,1
13379,23,Male,33,4,3,15,Standard,Quarterly,732,20,1
13380,38,Female,35,25,9,22,Premium,Annual,915,8,1
13381,62,Female,35,7,9,7,Premium,Quarterly,215,6,1
13382,40,Female,1,6,1,12,Premium,Monthly,665,9,1
13383,37,Female,23,1,5,15,Standard,Quarterly,461,30,1
13384,24,Female,14,7,6,7,Basic,Quarterly,159,15,1
13385,18,Male,27,12,0,6,Basic,Monthly,468,2,1
13386,45,Female,42,24,6,2,Basic,Monthly,233,3,1
13387,65,Female,25,8,3,16,Standard,Monthly,570,22,1
13388,47,Female,5,4,6,25,Basic,Quarterly,852,22,1
13389,46,Female,33,26,8,0,Premium,Monthly,652,22,1
13390,48,Male,13,10,0,18,Standard,Quarterly,716,25,0
13391,64,Male,41,12,1,1,Standard,Monthly,254,1,1
13392,63,Male,7,2,4,8,Premium,Quarterly,757,25,1
13393,18,Male,48,25,0,16,Standard,Quarterly,652,26,0
13394,25,Male,53,8,7,15,Premium,Monthly,233,20,1
13395,51,Male,50,25,2,27,Premium,Monthly,881,19,1
13396,44,Male,57,7,8,25,Premium,Monthly,646,9,1
13397,27,Male,45,10,8,13,Standard,Annual,260,4,1
13398,36,Male,4,7,0,12,Premium,Monthly,162,7,1
13399,53,Female,21,10,0,8,Premium,Monthly,180,17,1
13400,43,Male,29,12,1,7,Standard,Monthly,900,7,1
13401,21,Male,36,9,1,10,Standard,Monthly,821,22,1
13402,41,Female,18,29,1,16,Basic,Annual,276,6,1
13403,62,Male,44,25,9,9,Basic,Monthly,604,3,1
13404,40,Female,35,29,3,0,Basic,Annual,850,9,0
13405,25,Female,31,12,1,24,Basic,Quarterly,225,10,1
13406,57,Male,15,4,4,15,Premium,Quarterly,169,3,1
13407,38,Male,8,18,5,3,Premium,Annual,890,1,1
13408,52,Female,47,25,10,3,Standard,Monthly,188,8,1
13409,25,Female,32,19,2,22,Premium,Annual,852,28,1
13410,48,Male,42,13,5,6,Basic,Quarterly,688,24,1
13411,27,Male,3,18,3,21,Standard,Quarterly,246,16,1
13412,18,Female,48,17,2,5,Premium,Annual,826,13,1
13413,29,Female,16,20,1,20,Premium,Annual,188,5,1
13414,19,Male,12,15,5,30,Standard,Monthly,726,1,1
13415,24,Female,58,26,8,10,Premium,Annual,323,12,1
13416,65,Male,4,13,7,3,Standard,Monthly,392,30,1
13417,63,Male,45,20,6,11,Premium,Annual,388,13,1
13418,20,Female,8,12,7,11,Basic,Annual,871,11,1
13419,56,Female,3,5,1,29,Premium,Quarterly,739,4,1
13420,52,Female,59,28,0,3,Standard,Monthly,808,17,1
13421,34,Male,27,22,7,23,Standard,Monthly,864,19,1
13422,52,Female,25,9,1,16,Premium,Quarterly,750,4,1
13423,18,Female,31,24,2,30,Standard,Annual,578,22,1
13424,20,Male,5,27,9,30,Basic,Quarterly,516,5,1
13425,32,Female,13,5,2,2,Standard,Quarterly,740,6,1
13426,29,Male,18,27,4,6,Basic,Annual,127,5,1
13427,40,Female,58,10,7,20,Basic,Annual,116,15,1
13428,47,Male,56,21,9,23,Premium,Annual,806,28,1
13429,57,Male,44,16,9,18,Standard,Quarterly,757,6,1
13430,28,Male,43,30,6,28,Basic,Annual,994,6,1
13431,39,Male,54,29,5,25,Basic,Quarterly,114,8,1
13432,58,Male,30,15,8,8,Standard,Quarterly,800,5,1
13433,20,Male,51,30,0,11,Basic,Annual,852,3,0
13434,61,Male,27,17,9,25,Basic,Quarterly,876,30,1
13435,20,Male,55,4,9,9,Basic,Monthly,402,5,1
13436,58,Male,19,6,8,5,Standard,Annual,396,17,1
13437,40,Female,13,12,7,13,Basic,Quarterly,843,18,1
13438,42,Male,52,3,4,6,Standard,Quarterly,889,19,0
13439,58,Female,40,7,9,20,Standard,Quarterly,582,13,1
13440,27,Male,37,16,5,0,Basic,Annual,251,1,1
13441,57,Male,33,9,8,15,Premium,Quarterly,954,3,1
13442,24,Male,8,6,9,20,Premium,Annual,390,17,1
13443,49,Male,32,14,6,18,Premium,Quarterly,846,27,1
13444,38,Female,9,1,7,11,Basic,Quarterly,725,30,1
13445,55,Female,49,5,5,26,Premium,Annual,863,26,1
13446,26,Female,43,29,10,12,Basic,Monthly,901,1,1
13447,30,Female,26,6,8,6,Premium,Annual,324,30,1
13448,40,Female,44,3,10,11,Premium,Annual,879,14,1
13449,56,Male,55,1,4,22,Premium,Quarterly,149,14,1
13450,48,Female,58,6,9,15,Basic,Annual,675,25,1
13451,65,Male,16,11,8,24,Premium,Annual,185,6,1
13452,37,Male,46,13,8,20,Premium,Quarterly,586,7,1
13453,64,Female,8,9,7,23,Standard,Annual,792,3,1
13454,51,Female,25,3,0,3,Premium,Monthly,574,11,1
13455,30,Female,2,16,2,4,Premium,Monthly,806,22,1
13456,28,Male,17,10,10,27,Standard,Monthly,873,15,1
13457,52,Male,8,9,6,3,Basic,Annual,902,1,1
13458,29,Male,1,7,4,28,Standard,Quarterly,601,11,1
13459,52,Male,23,28,2,0,Premium,Quarterly,121,7,1
13460,30,Male,10,23,4,7,Standard,Annual,795,3,1
13461,45,Male,48,4,10,27,Standard,Monthly,605,17,1
13462,32,Male,53,17,4,20,Premium,Annual,888,23,1
13463,20,Male,13,13,10,3,Basic,Quarterly,329,10,1
13464,27,Male,5,26,3,4,Premium,Monthly,425,26,1
13465,37,Female,3,24,6,12,Standard,Quarterly,977,9,1
13466,27,Male,59,10,6,9,Standard,Annual,891,2,1
13467,65,Male,46,9,4,23,Standard,Annual,547,20,1
13468,42,Male,15,15,0,13,Premium,Monthly,268,28,1
13469,20,Male,42,5,5,2,Standard,Quarterly,686,27,1
13470,53,Male,49,18,0,24,Standard,Annual,436,8,1
13471,39,Male,30,8,5,21,Premium,Annual,820,1,1
13472,38,Female,39,15,3,8,Standard,Monthly,951,8,1
13473,46,Female,50,11,7,30,Premium,Annual,992,11,1
13474,28,Female,58,29,0,16,Standard,Monthly,803,22,1
13475,21,Female,21,15,4,8,Premium,Quarterly,365,6,1
13476,39,Female,23,1,4,0,Premium,Monthly,783,9,1
13477,65,Female,16,22,9,14,Premium,Quarterly,619,7,1
13478,57,Female,39,26,1,25,Standard,Annual,892,2,1
13479,31,Female,40,5,5,8,Premium,Monthly,666,3,1
13480,41,Female,10,28,7,18,Premium,Quarterly,133,29,1
13481,32,Male,25,5,7,3,Standard,Annual,102,13,1
13482,49,Male,7,17,3,7,Premium,Annual,742,22,0
13483,37,Male,27,25,8,0,Premium,Monthly,312,5,1
13484,20,Female,26,24,1,11,Standard,Annual,558,16,1
13485,53,Male,1,9,9,8,Premium,Quarterly,964,10,1
13486,54,Female,51,19,5,23,Premium,Quarterly,215,21,1
13487,25,Male,6,25,10,3,Basic,Monthly,687,7,1
13488,64,Female,23,13,3,14,Standard,Annual,742,11,1
13489,35,Male,59,29,0,13,Premium,Quarterly,594,1,0
13490,23,Female,17,28,7,6,Premium,Quarterly,117,5,1
13491,50,Female,53,2,4,5,Basic,Monthly,658,5,1
13492,63,Male,55,13,5,21,Basic,Annual,644,7,1
13493,34,Female,3,13,4,23,Basic,Monthly,973,19,1
13494,22,Female,33,13,2,30,Standard,Annual,224,13,1
13495,36,Female,39,29,9,22,Standard,Quarterly,884,23,1
13496,21,Female,6,18,2,24,Standard,Annual,549,20,1
13497,19,Male,33,16,3,28,Standard,Quarterly,897,16,1
13498,33,Male,9,21,7,19,Standard,Quarterly,276,19,1
13499,47,Female,58,11,4,20,Standard,Annual,516,14,0
13500,45,Female,28,24,0,15,Basic,Monthly,224,22,1
13501,51,Male,31,15,8,28,Standard,Monthly,445,26,1
13502,24,Female,8,20,10,5,Premium,Monthly,401,29,1
13503,56,Male,56,30,9,23,Basic,Quarterly,740,8,1
13504,46,Female,59,1,4,1,Standard,Monthly,601,20,1
13505,31,Male,53,7,7,4,Premium,Monthly,631,18,1
13506,49,Female,43,2,4,14,Basic,Quarterly,163,29,1
13507,64,Male,38,7,7,29,Premium,Monthly,138,29,1
13508,39,Female,46,20,2,11,Premium,Annual,512,23,1
13509,49,Female,21,7,1,4,Basic,Annual,361,14,1
13510,44,Female,2,16,8,16,Standard,Quarterly,985,30,1
13511,61,Male,9,20,6,21,Premium,Monthly,787,8,1
13512,60,Female,57,5,6,1,Basic,Annual,397,23,1
13513,48,Male,11,22,3,29,Premium,Annual,234,19,1
13514,33,Female,54,20,9,26,Basic,Quarterly,387,13,1
13515,50,Male,4,29,8,25,Standard,Annual,333,4,1
13516,31,Male,1,16,4,18,Basic,Monthly,848,12,1
13517,50,Female,46,8,10,18,Standard,Monthly,135,11,1
13518,28,Male,37,24,9,20,Standard,Monthly,457,18,1
13519,36,Male,60,30,1,0,Premium,Annual,853,27,0
13520,18,Male,16,9,9,12,Standard,Annual,432,18,1
13521,56,Male,29,14,6,20,Standard,Quarterly,519,30,1
13522,41,Female,19,15,7,7,Basic,Annual,757,27,1
13523,37,Female,6,9,4,1,Basic,Quarterly,293,27,1
13524,21,Male,44,24,7,25,Basic,Annual,521,17,1
13525,56,Male,26,30,6,24,Standard,Annual,537,7,1
13526,49,Male,3,9,7,4,Premium,Monthly,206,20,1
13527,19,Male,22,15,4,22,Basic,Annual,409,10,1
13528,61,Male,29,8,9,3,Standard,Monthly,527,5,1
13529,53,Male,34,26,0,25,Premium,Quarterly,953,16,1
13530,32,Male,24,15,10,14,Standard,Monthly,197,24,1
13531,59,Female,20,4,7,13,Premium,Annual,679,29,1
13532,35,Female,18,12,3,5,Basic,Annual,742,28,1
13533,21,Male,1,2,10,12,Premium,Monthly,370,25,1
13534,54,Female,54,25,2,9,Basic,Monthly,965,28,1
13535,63,Female,56,10,8,8,Basic,Annual,489,9,1
13536,60,Male,28,19,5,7,Standard,Monthly,216,1,1
13537,36,Female,45,23,5,8,Basic,Annual,350,10,1
13538,27,Female,5,28,8,20,Standard,Quarterly,544,2,1
13539,59,Female,2,17,6,6,Basic,Annual,172,14,1
13540,49,Female,46,24,9,19,Basic,Monthly,483,13,1
13541,36,Female,4,4,1,16,Standard,Quarterly,679,15,0
13542,28,Female,47,21,2,23,Standard,Monthly,823,13,1
13543,51,Male,5,20,3,15,Premium,Quarterly,819,25,1
13544,33,Female,6,14,10,22,Basic,Quarterly,243,30,1
13545,21,Male,39,28,0,12,Basic,Monthly,905,16,1
13546,46,Female,31,27,6,9,Basic,Quarterly,438,21,1
13547,22,Female,49,4,3,23,Premium,Monthly,550,23,1
13548,57,Male,9,8,1,15,Basic,Monthly,638,21,1
13549,21,Female,45,9,10,4,Basic,Annual,859,25,1
13550,52,Female,32,28,2,26,Premium,Annual,172,5,1
13551,32,Female,1,7,7,19,Standard,Annual,561,21,1
13552,33,Female,40,17,4,21,Basic,Annual,572,17,1
13553,48,Male,1,4,3,28,Premium,Quarterly,512,13,1
13554,18,Male,11,17,7,8,Premium,Annual,492,16,1
13555,28,Male,56,6,9,25,Standard,Monthly,720,24,1
13556,24,Male,9,6,7,21,Premium,Quarterly,209,1,1
13557,62,Female,24,25,3,25,Premium,Annual,213,17,1
13558,36,Male,47,2,9,14,Premium,Annual,320,13,1
13559,35,Female,44,27,3,15,Standard,Annual,364,11,1
13560,31,Male,42,22,8,19,Premium,Monthly,450,9,1
13561,49,Male,34,9,5,30,Basic,Quarterly,442,17,1
13562,61,Male,55,9,5,24,Standard,Annual,437,2,1
13563,39,Female,56,20,1,10,Standard,Quarterly,752,16,1
13564,28,Female,36,29,8,15,Basic,Monthly,113,12,1
13565,34,Female,19,23,7,24,Basic,Annual,388,7,1
13566,46,Female,52,21,2,15,Premium,Monthly,219,27,1
13567,21,Female,18,13,2,22,Standard,Quarterly,103,24,1
13568,61,Female,60,14,4,11,Premium,Annual,169,16,1
13569,59,Male,21,24,0,20,Basic,Annual,119,26,1
13570,60,Female,24,5,3,7,Basic,Annual,478,12,1
13571,19,Male,58,22,8,28,Standard,Quarterly,273,24,1
13572,63,Male,34,19,10,28,Basic,Quarterly,743,19,1
13573,42,Female,59,5,2,25,Basic,Annual,557,30,1
13574,51,Female,40,30,2,22,Basic,Annual,398,4,1
13575,55,Male,21,18,6,25,Standard,Quarterly,724,15,1
13576,52,Male,8,1,8,14,Standard,Annual,734,23,1
13577,43,Female,53,15,10,0,Standard,Annual,697,4,1
13578,28,Female,56,26,9,24,Premium,Annual,324,14,1
13579,18,Female,24,24,0,15,Basic,Annual,885,3,0
13580,18,Female,19,24,2,6,Standard,Monthly,741,8,1
13581,32,Male,2,10,1,13,Basic,Monthly,403,2,1
13582,56,Female,58,16,7,13,Basic,Annual,430,13,1
13583,44,Female,11,14,0,19,Basic,Quarterly,918,3,0
13584,53,Male,9,20,9,13,Basic,Annual,358,13,1
13585,40,Female,6,29,6,19,Premium,Monthly,826,2,1
13586,65,Female,1,29,2,14,Standard,Quarterly,330,9,1
13587,24,Female,50,8,3,18,Standard,Quarterly,909,17,1
13588,53,Male,24,11,4,19,Basic,Annual,594,14,1
13589,38,Male,36,9,10,9,Standard,Monthly,548,6,1
13590,52,Male,23,13,5,22,Premium,Monthly,729,4,1
13591,19,Female,47,15,0,8,Standard,Quarterly,158,22,1
13592,56,Male,2,22,4,24,Basic,Quarterly,325,23,1
13593,18,Female,9,11,4,21,Basic,Quarterly,989,27,1
13594,60,Male,28,25,0,29,Basic,Monthly,483,15,1
13595,20,Female,23,7,0,13,Standard,Annual,462,10,1
13596,19,Male,17,3,4,28,Premium,Quarterly,243,30,1
13597,63,Male,10,17,8,25,Basic,Annual,796,9,1
13598,64,Female,51,5,6,12,Basic,Annual,122,27,1
13599,30,Female,6,29,3,25,Premium,Monthly,894,26,1
13600,24,Male,45,18,10,9,Standard,Quarterly,331,21,1
13601,21,Female,7,1,2,7,Premium,Quarterly,553,27,1
13602,32,Male,47,13,9,24,Premium,Monthly,140,8,1
13603,49,Male,53,10,2,12,Premium,Monthly,763,13,1
13604,26,Male,14,7,8,12,Standard,Monthly,207,26,1
13605,46,Male,34,28,7,28,Premium,Monthly,852,15,1
13606,50,Female,4,28,10,22,Basic,Monthly,815,19,1
13607,28,Female,58,24,10,10,Premium,Quarterly,802,14,1
13608,40,Female,6,29,6,7,Premium,Monthly,678,15,1
13609,58,Female,44,28,3,25,Premium,Quarterly,236,3,1
13610,53,Male,25,15,0,24,Premium,Monthly,102,25,1
13611,32,Male,14,7,4,16,Basic,Annual,203,10,1
13612,63,Male,59,21,4,23,Basic,Monthly,352,2,1
13613,60,Female,36,22,7,19,Premium,Annual,497,27,1
13614,21,Male,39,8,4,20,Basic,Annual,908,15,1
13615,51,Male,11,9,3,18,Standard,Monthly,593,11,1
13616,29,Male,12,7,0,16,Basic,Quarterly,303,23,1
13617,41,Male,37,1,5,15,Basic,Monthly,628,13,1
13618,20,Female,55,9,0,23,Standard,Quarterly,161,5,1
13619,41,Female,59,10,8,30,Standard,Monthly,982,9,1
13620,42,Female,30,19,4,26,Standard,Annual,701,22,1
13621,54,Female,13,17,2,24,Standard,Annual,573,6,1
13622,50,Female,30,30,3,0,Basic,Quarterly,244,23,1
13623,34,Female,40,13,3,0,Premium,Monthly,399,2,1
13624,53,Male,29,27,10,20,Basic,Monthly,110,5,1
